lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
303,0,75.62062317503235,9,20,3,2,1,0,0,0
358,0,95.07211950011323,9,15,3,2,1,0,0,0
9,0,159.88105807513477,5,29,4,3,0,0,3,0
28,1,116.87861676946868,9,11,4,1,2,0,0,0
133,0,93.98280071827894,5,16,4,3,0,3,0,0
103,1,92.62662035288163,11,2,4,2,1,0,0,0
98,0,109.1490315309074,5,7,4,2,2,3,0,0
235,0,106.27747373872809,10,27,4,2,1,0,0,0
159,0,119.85,5,26,4,2,0,0,0,0
70,0,159.3,5,29,4,1,1,0,3,0
166,0,128.5605422097003,10,1,3,2,0,0,2,0
115,0,150.4057603296294,6,15,4,3,1,0,3,0
28,0,131.58320867638938,4,28,4,3,1,0,0,0
64,0,73.85094184011112,2,12,4,2,1,0,0,0
62,0,101.83877041227726,9,18,4,1,0,0,2,0
84,0,187.85,5,15,4,6,3,0,5,0
217,0,80.62167314118994,8,12,3,1,1,2,0,0
104,0,138.15628431590997,7,22,4,1,0,0,3,0
36,0,102.66619831994564,11,10,4,2,0,0,0,0
69,0,149.4766804298037,8,4,4,4,1,0,3,0
6,0,103.65009245113993,3,14,4,0,1,1,0,0
41,0,85.81170917123494,10,17,3,1,1,0,0,0
224,0,106.39884800961167,9,16,4,3,1,0,0,0
143,2,129.60815635266164,9,20,4,4,1,0,0,0
65,0,209.61817187715425,7,13,4,2,2,0,5,0
124,0,119.05995067424887,7,16,4,1,1,0,3,0
87,0,98.15081758362126,3,25,4,3,0,0,0,0
151,1,139.10734259041263,8,3,4,2,0,0,0,0
49,0,83.58604789291944,3,10,4,2,1,0,3,0
144,0,99.57066135145328,8,23,4,4,0,0,0,0
118,0,157.54995300520164,6,4,4,4,1,0,3,0
73,0,60.92655122634024,2,25,4,2,1,0,0,0
144,0,75.27182706542042,7,1,3,1,1,0,0,0
61,0,92.7011266759462,4,11,4,3,0,0,0,0
0,0,98.0,8,7,4,1,0,0,0,0
3,0,89.53134836300362,4,18,2,1,0,1,1,0
17,0,97.12284352082793,3,11,4,1,1,3,0,0
108,1,87.22566717777386,3,29,4,2,0,0,0,0
14,0,89.0,4,19,4,1,0,3,0,0
159,1,134.48536134322092,8,30,4,3,1,0,3,0
30,1,129.8334257320236,8,22,4,2,0,0,0,0
157,0,78.53133903110377,11,23,4,1,1,2,0,0
12,0,112.08176776990324,5,30,4,2,0,0,2,0
189,0,105.70285501712642,8,6,2,2,0,0,3,0
99,0,92.42797267307466,4,26,4,3,0,3,0,0
52,0,121.5,4,29,4,0,1,0,0,0
207,0,96.38747641596846,9,22,4,3,1,0,0,0
123,2,135.8171369992585,6,16,4,2,1,0,0,0
5,0,111.06668836513255,10,29,1,1,0,0,3,0
227,0,106.20002051447196,5,21,4,0,1,0,0,0
116,0,108.10722295195701,7,18,4,2,1,1,0,0
127,0,94.12174351779323,8,1,4,3,0,2,0,0
63,0,120.7225779459483,6,23,4,3,2,0,0,0
148,0,96.78868441484538,8,21,3,1,2,0,0,0
88,1,107.49441729226591,3,26,4,1,1,1,1,0
168,1,104.53463493372578,7,12,3,3,0,2,0,0
153,1,118.8,9,17,4,2,0,0,0,0
74,0,148.82522961596152,8,26,4,2,0,0,3,0
55,0,94.5,4,11,4,2,0,3,0,0
159,0,68.71310044014044,7,2,3,2,1,0,0,0
54,0,112.51406651318723,9,27,4,1,0,2,0,0
179,0,112.98841505109647,8,28,4,2,1,0,0,0
8,0,144.97137157813629,3,26,4,1,2,0,0,0
14,0,222.3714393418435,5,22,4,1,1,0,5,0
221,1,113.60487529066316,9,4,4,4,1,0,0,0
49,0,63.75,3,10,4,2,1,3,0,0
265,0,112.44156366104816,6,24,3,2,0,1,0,0
196,0,108.1347009789593,6,29,4,2,0,0,1,0
2,0,95.0,11,10,0,0,0,0,2,0
10,0,122.2952166979413,6,10,4,1,1,0,0,0
69,0,128.58711761377728,6,30,4,0,0,0,3,0
192,0,95.65183419705262,8,3,4,1,0,3,0,0
120,0,123.47015226013475,6,12,4,2,0,0,0,0
62,0,149.4,9,8,4,3,0,0,3,0
66,0,75.02704801473784,9,9,4,1,1,0,0,0
32,0,149.4,7,11,4,1,0,0,3,0
218,0,96.1575237284345,7,15,4,1,1,0,0,0
14,0,81.01812431611442,2,4,4,5,2,3,0,0
98,0,128.17140579503382,6,25,4,1,1,0,3,0
34,0,53.10360470156525,1,21,4,1,0,2,0,0
6,0,127.95267557525689,6,11,4,1,0,0,2,0
107,0,119.36491487086512,10,7,4,1,1,0,0,0
115,0,59.56094240150715,2,24,3,2,2,0,0,0
290,0,91.29788421715614,10,24,4,3,2,0,0,0
90,0,88.74,12,26,4,4,1,3,0,0
141,0,88.94301023364363,9,19,3,0,0,0,0,0
64,0,169.46568803746754,9,10,4,0,1,0,3,0
40,0,85.1106632352589,12,6,4,4,0,1,0,0
111,0,76.5,7,11,4,1,2,0,0,0
97,1,76.5,7,8,4,3,0,0,0,0
197,1,106.2,4,29,4,1,1,0,0,0
84,0,126.9,5,18,4,2,1,0,0,0
85,0,75.143535174087,9,5,3,3,0,0,0,0
35,0,134.58299841328068,9,9,4,1,2,0,2,0
100,0,100.70920159400254,10,13,4,2,1,0,2,0
197,0,98.1,9,2,4,1,1,3,0,0
65,0,106.94892351456414,6,17,4,1,0,0,1,0
236,0,97.1457062829139,8,17,3,2,0,0,2,0
46,0,97.57755745275665,3,15,3,3,1,0,3,0
116,0,122.76230615620135,10,16,4,2,0,0,3,0
38,1,130.554232735637,9,27,4,3,0,0,3,0
58,0,140.4,6,1,4,3,0,0,3,0
206,0,90.95,7,29,4,3,1,0,0,0
231,0,81.63753248334865,8,17,4,3,0,0,0,0
119,0,156.06929141971855,7,6,4,5,3,0,3,0
25,0,106.62458436738977,10,13,4,0,0,0,0,0
212,1,129.53776206077964,8,26,4,2,1,0,0,0
104,1,108.92649470920165,11,6,4,0,1,1,0,0
11,0,132.2522000705832,9,3,4,1,0,3,0,0
122,0,142.0121688027065,7,30,4,2,1,0,3,0
196,0,121.76943012313444,9,8,4,0,1,0,2,0
122,1,120.41337914412841,9,4,4,2,1,1,1,0
51,0,195.233338820706,9,3,4,8,2,0,5,0
162,0,98.41838973875925,8,8,4,5,2,1,0,0
162,0,89.54082324639731,5,28,4,4,2,1,0,0
252,1,96.21757059370097,9,15,4,1,0,2,0,0
186,1,112.00731420395667,8,3,3,2,1,0,0,0
106,0,107.26672447622433,7,2,4,4,0,0,0,0
39,0,71.1,3,11,4,1,0,3,0,0
43,1,79.58934586904039,3,13,4,1,1,0,0,0
56,0,64.59509005162205,3,12,4,2,1,0,0,0
81,1,86.46415004692477,10,27,4,0,1,0,0,0
100,0,119.78537981415842,5,3,4,3,0,0,0,0
0,0,89.73002636314453,6,21,4,1,1,0,0,0
115,0,105.20631573309241,5,18,4,1,0,0,0,0
152,1,114.64379816105432,7,20,4,4,2,0,2,0
215,1,90.28829807911701,5,25,4,3,0,0,0,0
72,0,159.3,6,29,4,1,1,0,3,0
20,0,129.0,7,22,4,1,0,3,0,0
307,0,77.7753375189029,10,22,4,2,0,0,0,0
91,0,101.25716501975823,3,25,4,1,1,0,0,0
47,0,112.5,4,7,4,1,0,0,0,0
23,0,135.67074720047177,3,24,4,1,2,0,0,0
128,0,147.5733203692679,10,7,4,1,0,0,4,0
59,0,76.5,7,11,4,3,2,0,0,0
113,1,203.80362968197213,8,15,4,2,0,0,6,0
61,0,159.3,6,1,4,3,0,0,3,0
6,0,89.5193739383121,3,22,4,1,0,2,0,0
187,0,111.36684358192731,7,28,4,4,2,0,1,0
163,0,115.0,10,15,3,1,1,0,0,0
130,0,92.81057002218374,6,28,4,4,0,0,0,0
92,1,89.25,7,15,4,4,0,0,3,0
156,0,110.9316879183367,7,12,3,2,0,0,0,0
39,0,140.4,3,25,4,1,0,0,3,0
143,1,130.37178650474112,9,19,4,4,1,0,0,0
253,0,90.0,5,4,3,3,0,0,0,0
84,0,161.83594545544543,4,6,4,2,0,0,5,0
22,0,60.64656182527748,5,13,4,1,0,3,0,0
261,0,66.72222067568094,9,26,4,5,2,1,0,0
75,0,135.61871832364477,8,13,4,1,1,0,0,0
211,0,67.81509807570913,7,30,4,3,0,0,1,0
85,0,88.4210088859385,2,13,4,2,0,0,0,0
146,0,95.0,4,24,3,0,2,0,0,0
92,1,103.0839025210938,3,25,4,1,1,0,1,0
139,0,114.50644357604821,7,12,4,2,2,0,0,0
187,0,90.90741009355557,7,27,4,5,2,0,0,0
85,0,90.30108167346513,10,30,4,2,1,0,0,0
57,0,119.39554628342952,5,11,4,3,1,0,0,0
154,1,143.08538227704054,8,26,4,2,0,0,4,0
68,0,183.6,8,18,4,2,1,1,3,0
0,0,123.90229272461325,8,20,3,2,1,0,0,0
40,0,208.91455154461156,8,4,4,2,1,0,1,0
15,0,154.59903703883825,4,14,4,1,0,0,3,0
128,0,79.2,11,26,4,1,0,3,0,0
250,0,91.67899844727329,9,27,4,2,1,0,0,0
132,0,106.41798069986477,5,5,4,2,0,0,0,0
221,0,80.0,8,12,3,1,0,0,0,0
3,0,147.08160644275281,4,1,4,1,0,0,2,0
108,0,119.52538677871016,10,8,4,0,1,0,0,0
69,0,84.50514592973177,3,26,3,3,2,0,2,0
105,0,67.41492339486886,7,4,4,1,0,0,0,0
15,1,78.1011720455498,10,23,4,4,1,2,0,0
110,0,96.14821372867658,7,24,3,1,1,0,0,0
34,0,94.38187288212625,11,18,4,1,0,0,0,0
5,0,137.6644806465789,9,2,4,2,1,0,0,0
99,0,73.8908413602238,3,15,4,3,0,0,0,0
245,1,58.36,12,27,4,5,2,0,0,0
97,1,87.91461123825665,4,8,4,1,1,0,0,0
16,0,223.50287365582736,4,26,4,1,1,0,5,0
125,0,87.55322792047467,6,4,4,2,1,3,0,0
191,0,93.36792934184018,10,20,4,2,0,0,0,0
196,1,114.56539767876055,8,15,4,3,0,1,1,0
26,0,150.93256557216142,6,22,4,2,2,0,1,0
13,0,230.17284185157237,3,13,4,3,1,0,5,0
125,1,77.64750651813263,9,5,4,1,1,1,0,0
152,0,111.46874525183672,6,6,4,4,1,0,0,0
117,0,80.77206997039913,2,10,4,3,0,0,0,0
82,0,104.96120734206853,10,26,4,2,0,0,3,0
184,2,82.12550851797268,8,17,4,1,0,1,0,0
8,1,93.9569137727657,6,4,2,9,4,0,0,0
115,0,64.31709763932389,2,27,3,5,2,0,0,0
195,0,106.3130265335153,8,3,4,2,0,0,0,0
37,0,125.55,10,2,4,3,1,0,3,0
23,0,116.55685433203038,4,19,4,1,0,0,0,0
132,0,101.66911768598946,7,21,4,4,1,0,0,0
182,0,122.4,10,5,4,3,0,0,3,0
71,0,149.7745275594228,7,4,4,2,0,0,3,0
27,0,106.30804380756143,6,12,4,2,2,1,1,0
11,1,74.14149331631953,11,14,4,6,3,1,0,0
146,1,128.62805557536845,8,21,4,3,0,0,0,0
346,0,116.69545090227344,9,11,3,2,0,0,0,0
223,0,119.26593141425425,9,14,4,3,0,0,0,0
232,0,81.69205143607475,8,16,4,3,0,0,0,0
219,1,99.1408902535458,9,2,4,2,0,0,0,0
49,0,97.41013663231894,4,11,4,2,1,1,0,0
116,0,96.11054065546382,8,17,3,2,0,1,0,0
5,0,144.697246304128,7,10,4,3,2,0,3,0
132,0,81.6920885267387,7,19,3,2,1,0,1,0
117,0,81.41327604674346,6,26,4,3,0,3,0,0
175,1,111.35546857251035,7,24,4,1,1,0,0,0
25,1,117.05410411023966,9,5,4,3,1,0,0,0
88,0,98.50032338047289,4,25,4,4,0,0,0,0
20,0,65.46482870935368,9,10,3,2,1,0,0,0
120,0,90.30693871613988,6,24,4,2,1,0,0,0
109,0,149.76701841789176,8,23,4,2,0,0,3,0
252,0,81.97071158255233,10,19,4,3,2,1,0,0
12,0,109.78582374726041,8,18,2,2,0,0,2,0
63,0,137.86219755455843,6,25,4,2,0,0,3,0
207,0,98.42466448490268,8,22,4,3,0,0,0,0
86,0,134.3586377253316,7,14,4,0,1,0,0,0
259,0,87.16894679671825,6,4,4,3,0,0,0,0
69,0,72.83284323291069,3,17,4,3,1,3,0,0
123,0,104.4,10,25,4,2,0,0,3,0
74,0,72.01543345263721,3,17,4,2,0,2,0,0
73,0,71.71329294393134,3,17,3,3,1,0,0,0
6,0,124.29522237534302,5,30,3,3,0,0,0,0
16,1,87.53906374263904,8,28,4,3,2,0,0,0
45,0,113.24264745735405,4,8,4,2,1,0,1,0
11,0,79.0,2,4,4,3,1,3,0,0
306,0,100.68434637301768,6,13,3,2,1,0,0,0
39,1,67.5,2,14,4,0,1,2,0,0
197,0,73.9750849683363,11,23,4,1,1,3,0,0
178,1,243.01550484096714,9,12,3,1,0,0,0,0
192,0,110.0,6,24,3,2,0,0,0,0
8,0,139.0,8,7,4,3,1,3,0,0
69,1,69.12117581852202,5,20,4,3,0,0,0,0
178,0,143.6275803881963,8,22,4,2,0,0,3,0
40,0,149.00113088351483,8,7,4,1,0,0,1,0
17,0,100.94965123913204,5,19,4,14,6,0,1,0
2,0,95.57356635511545,5,12,4,1,0,2,0,0
80,0,74.45105018262926,2,25,3,3,2,0,0,0
153,0,93.28908652239818,8,21,4,3,1,3,0,0
3,0,104.22017378877912,8,25,3,2,2,0,0,0
17,1,142.15385941237156,8,27,4,4,2,0,3,0
31,0,234.81513443680495,9,14,4,2,1,0,5,0
92,0,94.57206377650363,5,26,4,0,1,0,0,0
20,0,67.0,11,20,2,0,0,0,0,0
190,1,177.20807823567188,7,17,4,1,1,0,5,0
38,0,107.1,5,1,4,1,1,3,0,0
240,0,95.63035549389429,8,15,4,2,0,2,0,0
139,0,116.53551356767667,8,10,4,1,2,0,0,0
254,0,106.01355927916562,7,9,4,1,0,0,0,0
191,0,119.9796938524199,7,3,3,2,0,0,0,0
171,1,140.11791038601285,7,22,4,1,1,0,2,0
156,0,103.15260256185634,7,17,4,1,1,2,0,0
113,0,133.19313949606504,8,22,4,3,1,1,1,0
0,0,203.41273520843515,8,15,4,1,0,0,3,0
102,0,80.55440322136279,10,16,4,2,0,0,0,0
55,0,93.97145866041421,11,7,4,2,0,0,0,0
92,1,77.78133360456397,9,9,4,2,2,1,0,0
130,0,116.93293502630328,6,2,4,2,0,3,0,0
136,0,136.2336198550768,9,29,4,2,1,0,3,0
106,0,118.15833119686498,4,20,4,1,2,0,1,0
156,0,114.62892270448465,10,26,4,2,0,0,2,0
90,0,102.85812171317296,9,16,4,1,0,0,0,0
19,0,96.04174160633971,10,12,4,3,1,0,2,0
141,0,126.83978852703173,7,13,4,5,0,0,3,0
60,0,136.38338194641554,9,18,4,1,1,0,0,0
29,0,105.19021469175024,3,3,4,1,0,0,0,0
58,0,118.8,4,22,4,2,1,0,3,0
113,0,121.43772409430157,8,2,4,1,1,0,0,0
135,1,138.38267350571783,10,27,4,3,1,0,3,0
175,1,90.29485816214557,9,28,4,3,1,0,0,0
58,0,116.1,5,20,4,2,1,3,0,0
151,0,84.77153374470565,8,28,4,3,0,3,0,0
103,0,126.22686289816515,10,6,4,1,0,0,2,0
171,0,113.11349836085776,8,27,4,3,1,0,0,0
139,0,104.63103048383559,8,3,4,4,2,0,0,0
254,1,84.3774867194024,9,12,4,3,0,2,0,0
66,0,130.22525975217806,4,5,4,1,1,0,3,0
179,1,129.79805517919024,8,3,4,2,2,0,2,0
184,2,130.45957841134256,8,2,4,3,0,0,0,0
59,1,134.42671339687104,9,10,4,2,1,0,1,0
33,0,198.9,4,29,4,1,2,0,5,0
122,0,115.34623381713122,6,8,4,3,0,1,0,0
15,0,109.86368738462406,5,7,4,1,2,1,0,0
80,0,78.49415729822714,3,6,4,1,1,0,0,0
70,0,88.24273430474094,3,13,4,1,1,1,1,0
25,0,122.4353076263209,9,18,4,2,1,0,0,0
118,0,97.4957661584532,7,13,3,2,0,1,0,0
60,0,120.31963365750049,6,10,4,3,0,0,2,0
106,0,102.67071747179847,4,14,4,2,0,0,2,0
11,0,120.79794350701748,6,7,4,2,0,0,0,0
12,0,110.0485409776838,10,2,4,1,0,0,1,0
217,1,119.11319005348905,9,12,4,3,0,0,0,0
61,0,106.42628713696872,8,31,4,3,0,0,2,0
30,0,153.03728957841776,8,3,4,2,0,0,0,0
50,0,150.21693554976358,5,28,4,2,0,0,3,0
106,0,85.15410548905905,4,26,4,4,0,3,0,0
211,0,212.41496204952134,10,11,4,4,1,0,1,0
14,0,91.01730111823362,9,30,4,3,1,2,0,0
38,0,156.29145752181165,9,27,4,2,1,0,2,0
31,0,141.10790236418367,3,1,4,3,1,0,0,0
109,1,130.0,9,8,3,1,2,0,0,0
152,0,107.19325778508896,6,19,4,2,1,0,0,0
105,0,151.67084233483587,9,12,4,1,1,0,1,0
94,0,137.51755007094198,7,13,4,3,0,0,2,0
92,1,76.5,7,7,4,4,1,0,0,0
121,0,89.11849160727509,6,24,3,1,1,0,0,0
56,0,126.09787087822806,5,3,4,1,0,0,2,0
5,0,95.63590594608443,6,14,2,1,0,0,0,0
93,0,116.15582175001798,9,13,4,1,1,0,0,0
132,0,136.7811757378196,8,1,4,2,0,0,3,0
11,0,99.3747906623142,4,30,3,1,0,0,0,0
33,1,158.09230389336872,10,5,4,4,0,0,3,0
38,0,71.98752721194845,3,4,4,2,1,3,0,0
174,0,140.87838096849347,8,13,4,3,0,0,1,0
54,0,88.21045343919874,11,12,4,1,1,2,0,0
33,0,70.27493251100921,2,19,4,8,3,2,0,0
48,0,131.4,4,1,4,2,1,0,3,0
292,0,114.30808407935722,7,21,3,2,0,1,0,0
31,0,126.64334754811149,2,24,4,2,0,0,0,0
184,1,103.0576094003333,8,30,4,2,2,1,0,0
230,0,137.16168197682157,9,5,3,4,0,0,0,0
99,0,129.72789973327838,8,1,4,3,1,0,0,0
46,0,96.74688653151087,10,1,4,5,1,0,0,0
69,0,149.99296986380418,7,2,4,2,0,0,3,0
14,0,129.0,7,27,4,1,0,3,0,0
153,0,93.65735686829184,8,20,4,5,2,1,0,0
13,0,113.01672210940585,5,10,4,0,2,0,0,0
58,0,79.46508446504863,9,22,4,3,0,3,0,0
182,0,143.86627956002877,11,26,4,3,0,0,4,0
211,0,74.17686857343975,9,21,4,2,1,0,0,0
185,0,84.80958121013985,8,25,4,3,2,0,0,0
78,0,117.95200937731788,8,6,4,0,0,0,0,0
81,0,99.52735933657851,3,24,4,2,1,0,2,0
115,0,122.86618337421328,6,18,4,4,1,0,2,0
19,0,113.65217516986408,10,2,4,3,0,1,0,0
215,1,168.0912420172848,7,19,4,2,1,0,5,0
146,0,178.18731809443995,9,24,4,4,1,1,2,0
123,1,138.612186073292,7,13,4,2,0,0,1,0
18,0,140.62036406641087,5,7,4,1,1,0,3,0
7,0,149.60188647524288,6,22,4,1,0,0,1,0
195,0,106.2289918750807,8,3,4,3,0,0,0,0
168,0,97.11353272734456,6,29,4,2,0,0,0,0
102,0,103.74235850453918,5,26,4,2,0,0,0,0
4,0,98.1,9,26,3,0,1,0,0,0
163,0,114.05995127006211,9,14,3,1,0,0,0,0
191,0,166.29099460443456,9,28,4,2,2,0,5,0
167,0,119.85,9,3,4,7,3,0,0,0
0,0,206.81248676905952,7,18,4,2,0,0,4,0
13,0,115.07089105264731,6,11,4,0,1,0,0,0
234,0,105.6386411233258,9,16,2,2,0,0,3,0
92,0,102.0478157644248,9,17,4,2,0,0,0,0
336,0,85.9804807538478,10,10,3,2,0,0,0,0
26,0,78.01489385399091,11,12,2,2,1,0,2,0
123,2,136.6562573209275,6,14,4,2,1,0,0,0
96,0,69.7460036529871,10,28,3,2,0,0,0,0
1,0,60.0,2,28,3,1,2,0,0,0
289,0,95.31158816670822,10,29,4,3,1,0,0,0
22,0,118.0,9,6,4,1,0,3,0,0
193,0,99.66147332914323,8,3,4,3,0,0,0,0
101,0,126.28392193297846,7,11,4,1,1,1,0,0
8,0,214.6335494954208,3,17,4,3,2,0,5,0
183,0,100.30539701636049,5,5,4,3,1,0,0,0
58,0,220.65561436514983,11,27,4,3,0,0,3,0
171,0,105.35064386868524,7,14,3,3,0,0,0,0
35,0,128.9271184495243,9,26,4,4,0,0,0,0
221,0,81.66009063491093,8,12,4,1,0,0,0,0
8,0,119.17485151296324,4,20,4,2,0,1,0,0
5,0,76.00649140550665,10,10,4,1,0,3,0,0
216,1,96.3,8,5,4,1,0,0,0,0
3,0,237.64098325184884,9,8,4,1,0,0,5,0
2,0,124.92259216950053,9,12,4,1,0,0,1,0
154,0,136.96073927894423,7,27,4,2,0,0,3,0
4,1,184.96183314368318,7,11,4,3,0,0,3,0
7,0,126.7557680971174,2,10,4,2,0,0,0,0
9,0,221.0,5,9,4,2,0,0,5,0
268,0,77.98408545034127,4,7,3,2,1,0,0,0
29,0,76.22718124084915,3,2,4,4,1,1,0,0
102,1,78.2670446474652,4,13,3,2,1,0,0,0
20,0,156.07980301392573,6,6,4,1,0,0,3,0
85,0,109.52464576476537,5,14,4,3,1,3,0,0
118,0,83.17505070561013,3,27,4,3,1,1,0,0
41,0,115.73700222274933,4,9,4,4,1,2,0,0
165,0,138.54190849385495,7,29,4,2,0,0,3,0
58,0,178.2701960415592,4,26,4,4,1,0,4,0
4,0,153.94286977217712,3,4,4,1,0,0,2,0
157,0,112.61535435299243,7,15,3,1,1,0,0,0
38,0,151.39174246876732,7,19,4,1,2,0,3,0
133,0,122.37585403718217,7,6,4,4,0,0,1,0
175,1,278.0485378009776,8,21,3,2,1,0,0,0
22,0,93.71828777862477,8,4,4,0,1,0,0,0
122,0,99.11048370662118,5,29,4,2,1,0,0,0
68,0,121.67916097406771,6,14,4,4,2,0,1,0
53,0,80.04780586019528,2,27,4,1,0,2,0,0
89,0,149.67916103580413,8,8,4,3,0,0,3,0
40,0,74.18168709451285,2,16,4,1,0,0,0,0
43,0,78.07617842860365,3,3,4,2,0,0,0,0
8,0,81.85708723724103,2,19,2,1,0,0,0,0
72,0,72.4144512351624,11,13,4,2,0,0,0,0
78,0,212.60831345082318,6,18,4,2,0,0,5,0
66,0,120.47947959398043,4,9,4,2,0,0,1,0
40,0,149.16320728621753,8,7,4,1,0,1,1,0
153,0,189.9,6,12,4,1,2,0,5,0
257,1,78.13450287155695,12,25,4,4,1,0,0,0
96,0,130.9255016410219,7,12,4,3,0,0,3,0
74,0,135.85790361696547,7,14,4,0,2,0,0,0
35,1,129.0,10,26,4,4,0,0,0,0
7,0,124.58200078307965,6,3,4,0,1,0,0,0
123,0,82.34706355538951,3,27,3,3,1,0,0,0
166,1,159.7044767056594,7,3,4,2,1,0,3,0
45,0,107.1,4,4,4,0,1,3,0,0
230,0,69.65129528555225,11,27,4,4,1,0,0,0
27,0,211.82267202582796,9,20,4,2,0,0,5,0
18,0,112.68604722912416,7,26,4,0,1,3,0,0
6,0,137.00871915991317,8,3,4,3,2,0,0,0
60,0,95.46167469405513,6,26,4,0,1,2,0,0
172,0,94.73561528689048,5,24,4,2,0,0,0,0
202,1,119.57302096433591,9,15,4,1,1,0,2,0
191,0,71.82493252171348,4,21,4,3,0,2,0,0
30,0,108.34482795432469,4,13,4,3,0,0,1,0
7,0,101.0,4,3,4,1,1,0,0,0
286,1,117.0,9,16,3,2,0,1,0,0
79,0,168.3,9,9,4,0,1,0,3,0
166,0,99.3590929331507,7,5,4,2,1,0,0,0
37,0,125.46017396887235,11,5,4,1,2,0,2,0
166,0,121.02869051232622,7,6,4,3,1,0,0,0
67,1,76.5,7,11,4,0,2,0,0,0
68,0,70.90806497991834,2,26,4,2,0,0,0,0
76,0,97.01906043180603,4,4,4,3,0,0,3,0
29,0,108.1341618717018,11,2,4,1,0,2,0,0
174,0,123.637144513507,7,24,4,3,0,0,0,0
29,0,130.49058398004138,7,3,4,0,1,0,3,0
26,0,136.50464409944453,9,18,3,0,0,0,0,0
160,0,97.75,7,8,4,5,1,3,0,0
279,0,86.31161026228772,11,28,4,3,1,0,0,0
57,0,137.42910106476913,6,3,4,1,0,0,3,0
67,0,116.1,5,12,4,2,0,3,0,0
63,0,125.98480877667696,8,20,4,2,0,0,2,0
228,0,92.30967556919343,9,28,4,2,2,0,0,0
82,0,96.53654498428673,4,1,4,2,0,0,3,0
3,0,148.88671459741977,8,4,4,1,0,2,0,0
321,0,113.90474898014679,6,17,3,2,0,1,0,0
71,0,109.43495717609507,5,29,4,2,1,3,0,0
100,0,87.65843459172893,10,16,3,2,0,0,0,0
132,0,161.93888222527224,7,26,4,1,1,0,0,0
59,0,67.9453952378196,11,20,3,1,1,0,0,0
58,0,112.95214058046221,5,20,4,2,1,0,3,0
173,0,104.64840582338924,8,5,4,1,0,1,0,0
279,0,76.05514973556495,12,24,4,5,1,0,0,0
1,0,89.88596517023737,3,7,4,2,1,3,0,0
57,0,124.1510904665384,9,6,4,2,0,0,3,0
249,0,95.95197773765341,9,27,3,2,1,0,0,0
182,1,99.45,7,11,4,3,2,0,0,0
85,0,103.36353521213954,5,29,4,3,0,3,0,0
60,0,83.88803296785744,3,5,4,4,1,0,0,0
196,0,85.61732582273308,8,6,4,1,0,2,0,0
46,0,256.1426288167071,6,10,4,2,0,0,4,0
138,0,143.65775791314218,8,15,4,2,0,0,3,0
57,0,109.65,5,12,4,3,1,2,0,0
91,1,118.4005947786459,9,9,4,2,1,0,0,0
72,0,148.24130316896964,8,28,4,1,0,0,3,0
103,0,94.5,7,17,3,1,1,1,0,0
56,0,88.59865447553844,11,25,4,3,0,2,0,0
29,0,131.799889682788,5,2,4,2,1,1,1,0
280,0,95.81838140684003,8,10,4,1,0,0,0,0
199,0,86.20875246634111,7,28,4,0,1,2,0,0
2,0,158.4056682660734,8,17,4,1,0,3,0,0
3,1,124.81277891110717,9,7,4,1,0,0,0,0
100,2,212.07766467650723,5,14,4,0,1,1,3,0
166,0,110.53089336704217,10,1,3,3,0,0,0,0
73,0,159.22938387813676,3,29,4,1,2,0,3,0
37,0,122.00796776523049,10,27,4,2,0,3,0,0
42,0,103.99692099281924,7,23,4,5,2,0,2,0
5,1,124.65445975981571,8,10,4,1,0,0,0,0
68,0,107.38945310647804,4,24,4,2,2,0,0,0
1,0,95.86694145935452,8,3,3,1,1,0,0,0
82,0,105.62265173645785,5,19,3,3,1,1,0,0
86,0,76.12597438307633,4,2,4,1,2,3,0,0
3,0,130.46387924990094,8,18,4,0,1,0,0,0
190,0,66.94207876921256,6,26,4,3,1,1,0,0
40,1,68.62812986314928,2,11,4,2,0,3,0,0
67,0,86.0634313286698,9,4,3,3,1,1,0,0
50,0,106.41417177094384,11,10,4,4,2,1,0,0
11,0,100.75131199273106,5,29,4,1,1,0,0,0
10,2,90.16340714729287,8,17,4,4,1,0,0,0
130,0,74.42950795307475,4,11,3,2,1,0,0,0
37,0,88.0,11,3,4,2,0,3,0,0
162,1,117.8168540828988,6,26,4,0,0,0,3,0
147,1,124.2006577502002,6,2,3,3,0,0,0,0
120,0,68.0,11,16,3,4,2,0,0,0
39,0,139.0499155887169,3,24,4,2,1,0,3,0
14,0,221.0,4,3,4,2,0,0,5,0
115,0,130.92505512430782,8,22,4,4,0,0,2,0
31,0,95.4,3,11,4,2,1,0,3,0
3,1,98.0,8,11,4,1,0,0,0,0
85,0,74.90642365173638,3,15,4,2,0,0,0,0
247,0,110.93610224246692,6,6,4,1,1,1,0,0
50,0,98.07901931743676,4,2,4,1,1,0,0,0
33,0,98.4564373216464,4,16,4,3,1,0,0,0
125,0,132.25862073873003,8,7,4,0,2,0,1,0
38,0,117.9,7,3,4,0,1,0,0,0
347,0,72.64424969670273,12,28,4,3,0,2,0,0
24,0,177.48049814523503,5,27,4,2,1,0,1,0
176,0,162.9,10,28,4,2,2,0,5,0
174,0,70.0,10,10,3,1,0,0,0,0
41,0,99.63320911300386,3,21,4,2,1,1,0,0
